poi_id,city,country,name,category,rating,estimated_visit_hours,ticket_eur,indoor,family_friendly,wheelchair_accessible,recommended_duration
P0510413,Nice,France,Food Heritage Food Hall at Oak Quarter,food_hall,3.4,1.5,30,1,1,1,half_day
P0510414,Nice,France,Olive Quarter Church of Performing Arts and Aviation,church,4.7,2.0,35,1,1,1,full_day
P0510415,Nice,France,Canal Orchid Quarter Cartography Neighborhood,neighborhood,4.3,2.5,40,0,1,1,quick
P0510416,Nice,France,Pearl Quarter Aviation Castle in University Quarter,castle,3.9,3.0,0,0,1,1,half_day
P0510417,Nice,France,Pine Quarter Science Museum of Architecture,science_museum,3.5,3.5,0,1,0,0,half_day
P0510418,Nice,France,Industrial Heritage & Aviation Zoo at Plum Quarter,zoo,4.8,4.0,0,0,1,1,full_day
P0510419,Nice,France,Garden District Reed Quarter Aquarium: Botanical,aquarium,4.4,4.5,4,1,1,1,quick
P0510420,Nice,France,Royal Innovation Botanical Garden — Rose Quarter,botanical_garden,4.0,5.0,6,0,1,1,half_day
P0510421,Nice,France,Children's Discovery Museum at Rowan Quarter,museum,3.6,0.5,8,1,1,1,half_day
P0510422,Nice,France,Sage Quarter Landmark of Printmaking and Aviation,landmark,4.9,1.0,10,0,0,1,full_day
P0510423,Nice,France,New Silver Quarter Natural History Park,park,4.5,1.5,12,0,1,0,quick
P0510424,Nice,France,Spruce Quarter Aviation Market in Arts Quarter,market,4.1,2.0,15,0,1,1,half_day
P0510425,Nice,France,Stone Quarter Gallery of Contemporary Culture,gallery,3.7,2.5,18,1,1,1,half_day
P0510426,Nice,France,Urban Ecology & Aviation Historic Site at Thistle Quarter,historic_site,5.0,3.0,22,0,1,1,full_day
P0510427,Nice,France,Riverside Violet Quarter Viewpoint: Public Art,viewpoint,4.6,3.5,25,0,0,1,quick
P0510428,Nice,France,Central Geology Food Hall — Walnut Quarter,food_hall,4.2,4.0,30,1,1,1,half_day
P0510429,Nice,France,Ecology Church at Willow Quarter,church,3.8,4.5,35,1,1,0,half_day
P0510430,Nice,France,Wren Quarter Neighborhood of Design and Aviation,neighborhood,3.4,5.0,40,0,1,1,full_day
P0510431,Nice,France,Hilltop Amber Quarter Literature Castle,castle,4.7,0.5,0,0,1,1,quick
P0510432,Nice,France,Aurora Quarter Aviation Science Museum in Museum Quarter,science_museum,4.3,1.0,0,1,0,1,half_day
P0510433,Nice,France,Canvas Quarter Zoo of Sculpture,zoo,3.9,1.5,0,0,1,1,half_day
P0510434,Nice,France,Transport & Aviation Aquarium at Cobalt Quarter,aquarium,3.5,2.0,4,1,1,1,full_day
P0510435,Nice,France,University Quarter Coral Quarter Botanical Garden: Fashion,botanical_garden,4.8,2.5,6,0,1,0,quick
P0510436,Nice,France,Hidden Exploration Museum — Dawn Quarter,museum,4.4,3.0,8,1,1,1,half_day
P0510437,Nice,France,Photography Landmark at Ember Quarter,landmark,4.0,3.5,10,0,0,1,half_day
P0510438,Nice,France,Frost Quarter Park of Craft and Aviation,park,3.6,4.0,12,0,1,1,full_day
P0510439,Nice,France,Grand Golden Quarter Aviation Market,market,4.9,4.5,15,0,1,1,quick
P0510440,Nice,France,Harbour Quarter Aviation Gallery in Harbour,gallery,4.5,5.0,18,1,1,1,half_day
P0510441,Nice,France,Indigo Quarter Historic Site of Astronomy,historic_site,4.1,0.5,22,0,1,0,half_day
P0510442,Nice,France,Graphic Arts & Aviation Viewpoint at Ivory Quarter,viewpoint,3.7,1.0,25,0,0,1,full_day
P0510443,Nice,France,Station Quarter Lantern Quarter Food Hall: Engineering,food_hall,5.0,1.5,30,1,1,1,quick
P0510444,Nice,France,Harbour Science Church — Marble Quarter,church,4.6,2.0,35,1,1,1,half_day
P0510445,Nice,France,Ceramics Neighborhood at Meadow Quarter,neighborhood,4.2,2.5,40,0,1,1,half_day
P0510446,Nice,France,Meridian Quarter Castle of Technology and Aviation,castle,3.8,3.0,0,0,1,1,full_day
P0510447,Nice,France,Lower Moon Quarter Migration Science Museum,science_museum,3.4,3.5,0,1,0,0,quick
P0510448,Nice,France,North Quarter Aviation Zoo in Arts Quarter,zoo,4.7,4.0,0,0,1,1,half_day
P0510449,Nice,France,Opal Quarter Aquarium of City Memory,aquarium,4.3,4.5,4,1,1,1,half_day
P0510450,Nice,France,Decorative Arts & Aviation Botanical Garden at Raven Quarter,botanical_garden,3.9,5.0,6,0,1,1,full_day
P0510451,Nice,France,Riverside Saffron Quarter Museum: Railway,museum,3.5,0.5,8,1,1,1,quick
P0510452,Nice,France,North Textiles Landmark — Solstice Quarter,landmark,4.8,1.0,10,0,0,1,half_day
P0510453,Nice,France,Typography Park at Sunrise Quarter,park,4.4,1.5,12,0,1,0,half_day
P0510454,Nice,France,Velvet Quarter Market of Cinema and Aviation,market,4.0,2.0,15,0,1,1,full_day
P0510455,Nice,France,Canal West Quarter Postal History Gallery,gallery,3.6,2.5,18,1,1,1,quick
P0510456,Nice,France,Zephyr Quarter Aviation Historic Site in Museum Quarter,historic_site,4.9,3.0,22,0,1,1,half_day
P0510457,Nice,France,Alder Row Viewpoint of Modern Art,viewpoint,4.5,3.5,25,0,0,1,half_day
P0510458,Nice,France,Maritime & Innovation Food Hall at Ash Row,food_hall,4.1,4.0,30,1,1,1,full_day
P0510459,Nice,France,University Quarter Birch Row Church: Local Life,church,3.7,4.5,35,1,1,0,quick
P0510460,Nice,France,Royal Riverside Neighborhood — Briar Row,neighborhood,5.0,5.0,40,0,1,1,half_day
P0510461,Nice,France,Food Heritage Castle at Brook Row,castle,4.6,0.5,0,0,1,1,half_day
P0510462,Nice,France,Cedar Row Science Museum of Performing Arts and Innovation,science_museum,4.2,1.0,0,1,0,1,full_day
P0510463,Nice,France,New Clover Row Cartography Zoo,zoo,3.8,1.5,0,0,1,1,quick
P0510464,Nice,France,Copper Row Innovation Aquarium in Harbour,aquarium,3.4,2.0,4,1,1,1,half_day
P0510465,Nice,France,Elm Row Botanical Garden of Architecture,botanical_garden,4.7,2.5,6,0,1,0,half_day
P0510466,Nice,France,Industrial Heritage & Innovation Museum at Fern Row,museum,4.3,3.0,8,1,1,1,full_day
P0510467,Nice,France,Station Quarter Flint Row Landmark: Botanical,landmark,3.9,3.5,10,0,0,1,quick
P0510468,Nice,France,East Innovation Park — Garnet Row,park,3.5,4.0,12,0,1,1,half_day
P0510469,Nice,France,Children's Discovery Market at Hazel Row,market,4.8,4.5,15,0,1,1,half_day
P0510470,Nice,France,Iris Row Gallery of Printmaking and Innovation,gallery,4.4,5.0,18,1,1,1,full_day
P0510471,Nice,France,Central Juniper Row Natural History Historic Site,historic_site,4.0,0.5,22,0,1,0,quick
P0510472,Nice,France,Larch Row Innovation Viewpoint in Arts Quarter,viewpoint,3.6,1.0,25,0,0,1,half_day
P0510473,Nice,France,Laurel Row Food Hall of Contemporary Culture,food_hall,4.9,1.5,30,1,1,1,half_day
P0510474,Nice,France,Urban Ecology & Innovation Church at Linden Row,church,4.5,2.0,35,1,1,1,full_day
P0510475,Nice,France,Museum Quarter Maple Row Neighborhood: Public Art,neighborhood,4.1,2.5,40,0,1,1,quick
P0510476,Nice,France,Green Geology Castle — Moss Row,castle,3.7,3.0,0,0,1,1,half_day
P0510477,Nice,France,Ecology Science Museum at Oak Row,science_museum,5.0,3.5,0,1,0,0,half_day
P0510478,Nice,France,Olive Row Zoo of Design and Innovation,zoo,4.6,4.0,0,0,1,1,full_day
P0510479,Nice,France,Hidden Orchid Row Literature Aquarium,aquarium,4.2,4.5,4,1,1,1,quick
P0510480,Nice,France,Pearl Row Innovation Botanical Garden in Market Quarter,botanical_garden,3.8,5.0,6,0,1,1,half_day
P0510481,Nice,France,Pine Row Museum of Sculpture,museum,3.4,0.5,8,1,1,1,half_day
P0510482,Nice,France,Transport & Innovation Landmark at Plum Row,landmark,4.7,1.0,10,0,0,1,full_day
P0510483,Nice,France,Harbour Reed Row Park: Fashion,park,4.3,1.5,12,0,1,0,quick
P0510484,Nice,France,Market Exploration Market — Rose Row,market,3.9,2.0,15,0,1,1,half_day
P0510485,Nice,France,Photography Gallery at Rowan Row,gallery,3.5,2.5,18,1,1,1,half_day
P0510486,Nice,France,Sage Row Historic Site of Craft and Innovation,historic_site,4.8,3.0,22,0,1,1,full_day
P0510487,Nice,France,Harbour Silver Row Aviation Viewpoint,viewpoint,4.4,3.5,25,0,0,1,quick
P0510488,Nice,France,Spruce Row Innovation Food Hall in City Centre,food_hall,4.0,4.0,30,1,1,1,half_day
P0510489,Nice,France,Stone Row Church of Astronomy,church,3.6,4.5,35,1,1,0,half_day
P0510490,Nice,France,Graphic Arts & Innovation Neighborhood at Thistle Row,neighborhood,4.9,5.0,40,0,1,1,full_day
P0510491,Nice,France,Arts Quarter Violet Row Castle: Engineering,castle,4.5,0.5,0,0,1,1,quick
P0510492,Nice,France,South Science Science Museum — Walnut Row,science_museum,4.1,1.0,0,1,0,1,half_day
P0510493,Nice,France,Ceramics Zoo at Willow Row,zoo,3.7,1.5,0,0,1,1,half_day
P0510494,Nice,France,Wren Row Aquarium of Technology and Innovation,aquarium,5.0,2.0,4,1,1,1,full_day
P0510495,Nice,France,North Amber Row Migration Botanical Garden,botanical_garden,4.6,2.5,6,0,1,0,quick
P0510496,Nice,France,Aurora Row Innovation Museum in Canal Side,museum,4.2,3.0,8,1,1,1,half_day
P0510497,Nice,France,Canvas Row Landmark of City Memory,landmark,3.8,3.5,10,0,0,1,half_day
P0510498,Nice,France,Decorative Arts & Innovation Park at Cobalt Row,park,3.4,4.0,12,0,1,1,full_day
P0510499,Nice,France,Museum Quarter Coral Row Market: Railway,market,4.7,4.5,15,0,1,1,quick
P0510500,Nice,France,Civic Textiles Gallery — Dawn Row,gallery,4.3,5.0,18,1,1,1,half_day
P0510501,Nice,France,Typography Historic Site at Ember Row,historic_site,3.9,0.5,22,0,1,0,half_day
P0510502,Nice,France,Frost Row Viewpoint of Cinema and Innovation,viewpoint,3.5,1.0,25,0,0,1,full_day
P0510503,Nice,France,Royal Golden Row Postal History Food Hall,food_hall,4.8,1.5,30,1,1,1,quick
P0510504,Nice,France,Harbour Row Innovation Church in Market Quarter,church,4.4,2.0,35,1,1,1,half_day
P0510505,Nice,France,Indigo Row Neighborhood of Modern Art,neighborhood,4.0,2.5,40,0,1,1,half_day
P0510506,Nice,France,Maritime & City Memory Castle at Ivory Row,castle,3.6,3.0,0,0,1,1,full_day
P0510507,Nice,France,Harbour Lantern Row Science Museum: Local Life,science_museum,4.9,3.5,0,1,0,0,quick
P0510508,Nice,France,East Riverside Zoo — Marble Row,zoo,4.5,4.0,0,0,1,1,half_day
P0510509,Nice,France,Food Heritage Aquarium at Meadow Row,aquarium,4.1,4.5,4,1,1,1,half_day
P0510510,Nice,France,Meridian Row Botanical Garden of Performing Arts and City Memory,botanical_garden,3.7,5.0,6,0,1,1,full_day
P0510511,Nice,France,Central Moon Row Cartography Museum,museum,5.0,0.5,8,1,1,1,quick
P0510512,Nice,France,North Row City Memory Landmark in City Centre,landmark,4.6,1.0,10,0,0,1,half_day
P0510513,Nice,France,Opal Row Park of Architecture,park,4.2,1.5,12,0,1,0,half_day
P0510514,Nice,France,Industrial Heritage & City Memory Market at Raven Row,market,3.8,2.0,15,0,1,1,full_day
P0510515,Nice,France,Arts Quarter Saffron Row Gallery: Botanical,gallery,3.4,2.5,18,1,1,1,quick
P0510516,Nice,France,Green Innovation Historic Site — Solstice Row,historic_site,4.7,3.0,22,0,1,1,half_day
P0510517,Nice,France,Children's Discovery Viewpoint at Sunrise Row,viewpoint,4.3,3.5,25,0,0,1,half_day
P0510518,Nice,France,Velvet Row Food Hall of Printmaking and City Memory,food_hall,3.9,4.0,30,1,1,1,full_day
P0510519,Nice,France,Hidden West Row Natural History Church,church,3.5,4.5,35,1,1,0,quick
P0510520,Nice,France,Zephyr Row City Memory Neighborhood in Canal Side,neighborhood,4.8,5.0,40,0,1,1,half_day
P0510521,Nice,France,Alder Square Castle of Contemporary Culture,castle,4.4,0.5,0,0,1,1,half_day
P0510522,Nice,France,Urban Ecology & City Memory Science Museum at Ash Square,science_museum,4.0,1.0,0,1,0,1,full_day
P0510523,Nice,France,Museum Quarter Birch Square Zoo: Public Art,zoo,3.6,1.5,0,0,1,1,quick
P0510524,Nice,France,Market Geology Aquarium — Briar Square,aquarium,4.9,2.0,4,1,1,1,half_day
P0510525,Nice,France,Ecology Botanical Garden at Brook Square,botanical_garden,4.5,2.5,6,0,1,0,half_day
P0510526,Nice,France,Cedar Square Museum of Design and City Memory,museum,4.1,3.0,8,1,1,1,full_day
P0510527,Nice,France,Harbour Clover Square Literature Landmark,landmark,3.7,3.5,10,0,0,1,quick
P0510528,Nice,France,Copper Square City Memory Park in Parkside,park,5.0,4.0,12,0,1,1,half_day
P0510529,Nice,France,Elm Square Market of Sculpture,market,4.6,4.5,15,0,1,1,half_day
P0510530,Nice,France,Transport & City Memory Gallery at Fern Square,gallery,4.2,5.0,18,1,1,1,full_day
P0510531,Nice,France,City Centre Flint Square Historic Site: Fashion,historic_site,3.8,0.5,22,0,1,0,quick
P0510532,Nice,France,South Exploration Viewpoint — Garnet Square,viewpoint,3.4,1.0,25,0,0,1,half_day
P0510533,Nice,France,Photography Food Hall at Hazel Square,food_hall,4.7,1.5,30,1,1,1,half_day
P0510534,Nice,France,Iris Square Church of Craft and City Memory,church,4.3,2.0,35,1,1,1,full_day
P0510535,Nice,France,North Juniper Square Aviation Neighborhood,neighborhood,3.9,2.5,40,0,1,1,quick
P0510536,Nice,France,Larch Square City Memory Castle in Garden District,castle,3.5,3.0,0,0,1,1,half_day
P0510537,Nice,France,Laurel Square Science Museum of Astronomy,science_museum,4.8,3.5,0,1,0,0,half_day
P0510538,Nice,France,Graphic Arts & City Memory Zoo at Linden Square,zoo,4.4,4.0,0,0,1,1,full_day
P0510539,Nice,France,Canal Side Maple Square Aquarium: Engineering,aquarium,4.0,4.5,4,1,1,1,quick
P0510540,Nice,France,Civic Science Botanical Garden — Moss Square,botanical_garden,3.6,5.0,6,0,1,1,half_day
P0510541,Nice,France,Ceramics Museum at Oak Square,museum,4.9,0.5,8,1,1,1,half_day
P0510542,Nice,France,Olive Square Landmark of Technology and City Memory,landmark,4.5,1.0,10,0,0,1,full_day
P0510543,Nice,France,Royal Orchid Square Migration Park,park,4.1,1.5,12,0,1,0,quick
P0510544,Nice,France,Pearl Square City Memory Market in Old Town,market,3.7,2.0,15,0,1,1,half_day
P0510545,Nice,France,Pine Square Gallery of City Memory,gallery,5.0,2.5,18,1,1,1,half_day
P0510546,Nice,France,Decorative Arts & City Memory Historic Site at Plum Square,historic_site,4.6,3.0,22,0,1,1,full_day
P0510547,Nice,France,Market Quarter Reed Square Viewpoint: Railway,viewpoint,4.2,3.5,25,0,0,1,quick
P0510548,Nice,France,East Textiles Food Hall — Rose Square,food_hall,3.8,4.0,30,1,1,1,half_day
P0510549,Nice,France,Typography Church at Rowan Square,church,3.4,4.5,35,1,1,0,half_day
P0510550,Nice,France,Sage Square Neighborhood of Cinema and City Memory,neighborhood,4.7,5.0,40,0,1,1,full_day
P0510551,Nice,France,Central Silver Square Postal History Castle,castle,4.3,0.5,0,0,1,1,quick
P0510552,Nice,France,Spruce Square City Memory Science Museum in Parkside,science_museum,3.9,1.0,0,1,0,1,half_day
P0510553,Nice,France,Stone Square Zoo of Modern Art,zoo,3.5,1.5,0,0,1,1,half_day
P0510554,Nice,France,Maritime & Design Aquarium at Thistle Square,aquarium,4.8,2.0,4,1,1,1,full_day
P0510555,Nice,France,City Centre Violet Square Botanical Garden: Local Life,botanical_garden,4.4,2.5,6,0,1,0,quick
P0510556,Nice,France,Green Riverside Museum — Walnut Square,museum,4.0,3.0,8,1,1,1,half_day
P0510557,Nice,France,Food Heritage Landmark at Willow Square,landmark,3.6,3.5,10,0,0,1,half_day
P0510558,Nice,France,Wren Square Park of Performing Arts and Design,park,4.9,4.0,12,0,1,1,full_day
P0510559,Nice,France,Hidden Amber Square Cartography Market,market,4.5,4.5,15,0,1,1,quick
P0510560,Nice,France,Aurora Square Design Gallery in Garden District,gallery,4.1,5.0,18,1,1,1,half_day
P0510561,Nice,France,Canvas Square Historic Site of Architecture,historic_site,3.7,0.5,22,0,1,0,half_day
P0510562,Nice,France,Industrial Heritage & Design Viewpoint at Cobalt Square,viewpoint,5.0,1.0,25,0,0,1,full_day
P0510563,Nice,France,Canal Side Coral Square Food Hall: Botanical,food_hall,4.6,1.5,30,1,1,1,quick
P0510564,Nice,France,Garden Innovation Church — Dawn Square,church,4.2,2.0,35,1,1,1,half_day
P0510565,Nice,France,Children's Discovery Neighborhood at Ember Square,neighborhood,3.8,2.5,40,0,1,1,half_day
P0510566,Nice,France,Frost Square Castle of Printmaking and Design,castle,3.4,3.0,0,0,1,1,full_day
P0510567,Nice,France,Market Golden Square Natural History Science Museum,science_museum,4.7,3.5,0,1,0,0,quick
P0510568,Nice,France,Harbour Square Design Zoo in Old Town,zoo,4.3,4.0,0,0,1,1,half_day
P0510569,Nice,France,Indigo Square Aquarium of Contemporary Culture,aquarium,3.9,4.5,4,1,1,1,half_day
P0510570,Nice,France,Urban Ecology & Design Botanical Garden at Ivory Square,botanical_garden,3.5,5.0,6,0,1,1,full_day
P0510571,Nice,France,Market Quarter Lantern Square Museum: Public Art,museum,4.8,0.5,8,1,1,1,quick
P0510572,Nice,France,Old Geology Landmark — Marble Square,landmark,4.4,1.0,10,0,0,1,half_day
P0510573,Nice,France,Ecology Park at Meadow Square,park,4.0,1.5,12,0,1,0,half_day
P0510574,Nice,France,Meridian Square Market of Design and Design,market,3.6,2.0,15,0,1,1,full_day
P0510575,Nice,France,South Moon Square Literature Gallery,gallery,4.9,2.5,18,1,1,1,quick
P0510576,Nice,France,North Square Design Historic Site in Parkside,historic_site,4.5,3.0,22,0,1,1,half_day
P0510577,Nice,France,Opal Square Viewpoint of Sculpture,viewpoint,4.1,3.5,25,0,0,1,half_day
P0510578,Nice,France,Transport & Design Food Hall at Raven Square,food_hall,3.7,4.0,30,1,1,1,full_day
P0510579,Nice,France,Garden District Saffron Square Church: Fashion,church,5.0,4.5,35,1,1,0,quick
P0510580,Nice,France,Riverside Exploration Neighborhood — Solstice Square,neighborhood,4.6,5.0,40,0,1,1,half_day
P0510581,Nice,France,Photography Castle at Sunrise Square,castle,4.2,0.5,0,0,1,1,half_day
P0510582,Nice,France,Velvet Square Science Museum of Craft and Design,science_museum,3.8,1.0,0,1,0,1,full_day
P0510583,Nice,France,Civic West Square Aviation Zoo,zoo,3.4,1.5,0,0,1,1,quick
P0510584,Nice,France,Zephyr Square Design Aquarium in Station Quarter,aquarium,4.7,2.0,4,1,1,1,half_day
P0510585,Nice,France,Alder Terrace Botanical Garden of Astronomy,botanical_garden,4.3,2.5,6,0,1,0,half_day
P0510586,Nice,France,Graphic Arts & Design Museum at Ash Terrace,museum,3.9,3.0,8,1,1,1,full_day
P0510587,Nice,France,Old Town Birch Terrace Landmark: Engineering,landmark,3.5,3.5,10,0,0,1,quick
P0510588,Nice,France,West Science Park — Briar Terrace,park,4.8,4.0,12,0,1,1,half_day
P0510589,Nice,France,Ceramics Market at Brook Terrace,market,4.4,4.5,15,0,1,1,half_day
P0510590,Nice,France,Cedar Terrace Gallery of Technology and Design,gallery,4.0,5.0,18,1,1,1,full_day
P0510591,Nice,France,East Clover Terrace Migration Historic Site,historic_site,3.6,0.5,22,0,1,0,quick
P0510592,Nice,France,Copper Terrace Design Viewpoint in Riverside,viewpoint,4.9,1.0,25,0,0,1,half_day
P0510593,Nice,France,Elm Terrace Food Hall of City Memory,food_hall,4.5,1.5,30,1,1,1,half_day
P0510594,Nice,France,Decorative Arts & Design Church at Fern Terrace,church,4.1,2.0,35,1,1,1,full_day
P0510595,Nice,France,Parkside Flint Terrace Neighborhood: Railway,neighborhood,3.7,2.5,40,0,1,1,quick
P0510596,Nice,France,Upper Textiles Castle — Garnet Terrace,castle,5.0,3.0,0,0,1,1,half_day
P0510597,Nice,France,Typography Science Museum at Hazel Terrace,science_museum,4.6,3.5,0,1,0,0,half_day
P0510598,Nice,France,Iris Terrace Zoo of Cinema and Design,zoo,4.2,4.0,0,0,1,1,full_day
P0510599,Nice,France,Green Juniper Terrace Postal History Aquarium,aquarium,3.8,4.5,4,1,1,1,quick
P0510600,Nice,France,Larch Terrace Design Botanical Garden in University Quarter,botanical_garden,3.4,5.0,6,0,1,1,half_day
P0510601,Nice,France,Laurel Terrace Museum of Modern Art,museum,4.7,0.5,8,1,1,1,half_day
P0510602,Nice,France,Maritime & Local Life Landmark at Linden Terrace,landmark,4.3,1.0,10,0,0,1,full_day
P0510603,Nice,France,Garden District Maple Terrace Park: Local Life,park,3.9,1.5,12,0,1,0,quick
P0510604,Nice,France,Garden Riverside Market — Moss Terrace,market,3.5,2.0,15,0,1,1,half_day
P0510605,Nice,France,Food Heritage Gallery at Oak Terrace,gallery,4.8,2.5,18,1,1,1,half_day
P0510606,Nice,France,Olive Terrace Historic Site of Performing Arts and Local Life,historic_site,4.4,3.0,22,0,1,1,full_day
P0510607,Nice,France,Market Orchid Terrace Cartography Viewpoint,viewpoint,4.0,3.5,25,0,0,1,quick
P0510608,Nice,France,Pearl Terrace Local Life Food Hall in Station Quarter,food_hall,3.6,4.0,30,1,1,1,half_day
P0510609,Nice,France,Pine Terrace Church of Architecture,church,4.9,4.5,35,1,1,0,half_day
P0510610,Nice,France,Industrial Heritage & Local Life Neighborhood at Plum Terrace,neighborhood,4.5,5.0,40,0,1,1,full_day
P0510611,Nice,France,Old Town Reed Terrace Castle: Botanical,castle,4.1,0.5,0,0,1,1,quick
P0510612,Nice,France,Old Innovation Science Museum — Rose Terrace,science_museum,3.7,1.0,0,1,0,1,half_day
P0510613,Nice,France,Children's Discovery Zoo at Rowan Terrace,zoo,5.0,1.5,0,0,1,1,half_day
P0510614,Nice,France,Sage Terrace Aquarium of Printmaking and Local Life,aquarium,4.6,2.0,4,1,1,1,full_day
P0510615,Nice,France,South Silver Terrace Natural History Botanical Garden,botanical_garden,4.2,2.5,6,0,1,0,quick
