restaurant_id,city,country,name,cuisine,rating,price_level,avg_meal_eur,vegetarian_options,vegan_options,reservation_recommended,family_friendly,area
R0480372,Hamburg,Germany,Thyme House by East · Hamburg,middle_eastern,3.8,4,66,1,0,1,1,Market District
R0480373,Hamburg,Germany,East Walnut Deli · Hamburg,indian,4.9,1,23,0,1,0,0,East Side
R0480374,Hamburg,Germany,Willow & Table · Hamburg,local,4.2,2,39,1,1,0,1,Station Quarter
R0480375,Hamburg,Germany,The Ember Noodle House · Hamburg,italian,3.5,3,55,1,0,1,1,Harbour
R0480376,Hamburg,Germany,Riverside Flour Noodle House · Hamburg,asian,4.6,4,48,0,0,1,1,Riverside
R0480377,Hamburg,Germany,West Kettle & Table Noodle House · Hamburg,mediterranean,3.9,1,28,1,1,0,1,Parkside
R0480378,Hamburg,Germany,Lantern House by West · Hamburg,vegan,3.2,2,44,1,1,0,0,Centre
R0480379,Hamburg,Germany,West Mill Noodle House · Hamburg,street_food,4.3,3,37,0,0,1,1,University District
R0480380,Hamburg,Germany,Mosaic & Table · Hamburg,fine_dining,3.6,4,53,1,0,1,1,West End
R0480381,Hamburg,Germany,The Nook Noodle House · Hamburg,bakery,4.7,1,33,1,1,0,1,Museum District
R0480382,Hamburg,Germany,Business District Oak Noodle House · Hamburg,cafe,4.0,2,26,0,1,0,1,Business District
R0480383,Hamburg,Germany,West Pear & Table Noodle House · Hamburg,seafood,3.3,3,42,1,0,1,0,Old Town
R0480384,Hamburg,Germany,Poppy House by West · Hamburg,middle_eastern,4.4,4,58,1,0,1,1,Market District
R0480385,Hamburg,Germany,West Quince Noodle House · Hamburg,indian,3.7,1,38,0,1,0,1,East Side
R0480386,Hamburg,Germany,Stone & Table · Hamburg,local,4.8,2,31,1,1,0,1,Station Quarter
R0480387,Hamburg,Germany,The Vine Noodle House · Hamburg,italian,4.1,3,47,1,0,1,1,Harbour
R0480388,Hamburg,Germany,Riverside Yard Noodle House · Hamburg,asian,3.4,4,63,0,0,1,0,Riverside
R0480389,Hamburg,Germany,West Fennel & Table Noodle House · Hamburg,mediterranean,4.5,1,20,1,1,0,1,Parkside
R0480390,Hamburg,Germany,Clove House by Tiny · Hamburg,vegan,3.8,2,36,1,1,0,1,Centre
R0480391,Hamburg,Germany,Tiny Cinnamon Tavern · Hamburg,street_food,4.9,3,52,0,0,1,1,University District
R0480392,Hamburg,Germany,Barley & Table · Hamburg,fine_dining,4.2,4,45,1,0,1,1,West End
R0480393,Hamburg,Germany,The Honey Tavern · Hamburg,bakery,3.5,1,25,1,1,0,0,Museum District
R0480394,Hamburg,Germany,Business District Maple Tavern · Hamburg,cafe,4.6,2,41,0,1,0,1,Business District
R0480395,Hamburg,Germany,Tiny Sage & Table Tavern · Hamburg,seafood,3.9,3,57,1,0,1,1,Old Town
R0480396,Hamburg,Germany,Apron House by Tiny · Hamburg,middle_eastern,3.2,4,50,1,0,1,1,Market District
R0480397,Hamburg,Germany,Tiny Basil Tavern · Hamburg,indian,4.3,1,30,0,1,0,1,East Side
R0480398,Hamburg,Germany,Bowl & Thyme · Hamburg,local,3.6,2,46,1,1,0,0,Station Quarter
R0480399,Hamburg,Germany,The Brick Tavern · Hamburg,italian,4.7,3,39,1,0,1,1,Harbour
R0480400,Hamburg,Germany,Riverside Canteen Tavern · Hamburg,asian,4.0,4,55,0,0,1,1,Riverside
R0480401,Hamburg,Germany,Tiny Caraway & Thyme Tavern · Hamburg,mediterranean,3.3,1,35,1,1,0,1,Parkside
R0480402,Hamburg,Germany,Cedar House by Tiny · Hamburg,vegan,4.4,2,28,1,1,0,1,Centre
R0480403,Hamburg,Germany,Common Copper Tavern · Hamburg,street_food,3.7,3,44,0,0,1,0,University District
R0480404,Hamburg,Germany,Coriander & Thyme · Hamburg,fine_dining,4.8,4,60,1,0,1,1,West End
R0480405,Hamburg,Germany,The Fig Tavern · Hamburg,bakery,4.1,1,17,1,1,0,1,Museum District
R0480406,Hamburg,Germany,Business District Fork Tavern · Hamburg,cafe,3.4,2,33,0,1,0,1,Business District
R0480407,Hamburg,Germany,Common Garden & Thyme Tavern · Hamburg,seafood,4.5,3,49,1,0,1,1,Old Town
R0480408,Hamburg,Germany,Grain House by Common · Hamburg,middle_eastern,3.8,4,65,1,0,1,0,Market District
R0480409,Hamburg,Germany,Common Hearth Bakery · Hamburg,indian,4.9,1,22,0,1,0,1,East Side
R0480410,Hamburg,Germany,Juniper & Thyme · Hamburg,local,4.2,2,38,1,1,0,1,Station Quarter
R0480411,Hamburg,Germany,The Ladle Bakery · Hamburg,italian,3.5,3,54,1,0,1,1,Harbour
R0480412,Hamburg,Germany,Riverside Lemon Bakery · Hamburg,asian,4.6,4,47,0,0,1,1,Riverside
R0480413,Hamburg,Germany,Common Market & Thyme Bakery · Hamburg,mediterranean,3.9,1,27,1,1,0,0,Parkside
R0480414,Hamburg,Germany,Mint House by Common · Hamburg,vegan,3.2,2,43,1,1,0,1,Centre
R0480415,Hamburg,Germany,Common Olive Bakery · Hamburg,street_food,4.3,3,36,0,0,1,1,University District
R0480416,Hamburg,Germany,Orchard & Thyme · Hamburg,fine_dining,3.6,4,52,1,0,1,1,West End
R0480417,Hamburg,Germany,The Oven Bakery · Hamburg,bakery,4.7,1,32,1,1,0,1,Museum District
R0480418,Hamburg,Germany,Business District Pantry Bakery · Hamburg,cafe,4.0,2,48,0,1,0,0,Business District
R0480419,Hamburg,Germany,Sunday Pepper & Thyme Bakery · Hamburg,seafood,3.3,3,41,1,0,1,1,Old Town
R0480420,Hamburg,Germany,Plate House by Sunday · Hamburg,middle_eastern,4.4,4,57,1,0,1,1,Market District
R0480421,Hamburg,Germany,Sunday Rosemary Bakery · Hamburg,indian,3.7,1,37,0,1,0,1,East Side
R0480422,Hamburg,Germany,Saffron & Thyme · Hamburg,local,4.8,2,30,1,1,0,1,Station Quarter
R0480423,Hamburg,Germany,The Salt Bakery · Hamburg,italian,4.1,3,46,1,0,1,0,Harbour
R0480424,Hamburg,Germany,Riverside Skillet Bakery · Hamburg,asian,3.4,4,62,0,0,1,1,Riverside
R0480425,Hamburg,Germany,Sunday Spoon & Thyme Supper Club · Hamburg,mediterranean,4.5,1,19,1,1,0,1,Parkside
R0480426,Hamburg,Germany,Table House by Sunday · Hamburg,vegan,3.8,2,35,1,1,0,1,Centre
R0480427,Hamburg,Germany,Sunday Thyme Supper Club · Hamburg,street_food,4.9,3,51,0,0,1,1,University District
R0480428,Hamburg,Germany,Walnut & Thyme · Hamburg,fine_dining,4.2,4,44,1,0,1,0,West End
R0480429,Hamburg,Germany,The Willow Supper Club · Hamburg,bakery,3.5,1,24,1,1,0,1,Museum District
R0480430,Hamburg,Germany,Business District Ember Supper Club · Hamburg,cafe,4.6,2,40,0,1,0,1,Business District
R0480431,Hamburg,Germany,Market Flour & Thyme Supper Club · Hamburg,seafood,3.9,3,56,1,0,1,1,Old Town
R0480432,Hamburg,Germany,Kettle House by Market · Hamburg,middle_eastern,3.2,4,49,1,0,1,1,Market District
R0480433,Hamburg,Germany,Market Lantern Supper Club · Hamburg,indian,4.3,1,29,0,1,0,0,East Side
R0480434,Hamburg,Germany,Mill & Thyme · Hamburg,local,3.6,2,45,1,1,0,1,Station Quarter
R0480435,Hamburg,Germany,The Mosaic Supper Club · Hamburg,italian,4.7,3,38,1,0,1,1,Harbour
R0480436,Hamburg,Germany,Riverside Nook Supper Club · Hamburg,asian,4.0,4,54,0,0,1,1,Riverside
R0480437,Hamburg,Germany,Market Oak & Thyme Supper Club · Hamburg,mediterranean,3.3,1,34,1,1,0,1,Parkside
R0480438,Hamburg,Germany,Pear House by Market · Hamburg,vegan,4.4,2,27,1,1,0,0,Centre
R0480439,Hamburg,Germany,Market Poppy Supper Club · Hamburg,street_food,3.7,3,43,0,0,1,1,University District
R0480440,Hamburg,Germany,Quince & Thyme · Hamburg,fine_dining,4.8,4,59,1,0,1,1,West End
R0480441,Hamburg,Germany,The Stone Supper Club · Hamburg,bakery,4.1,1,39,1,1,0,1,Museum District
R0480442,Hamburg,Germany,Business District Vine Brasserie · Hamburg,cafe,3.4,2,32,0,1,0,1,Business District
R0480443,Hamburg,Germany,Garden Yard & Thyme Brasserie · Hamburg,seafood,4.5,3,48,1,0,1,0,Old Town
R0480444,Hamburg,Germany,Fennel House by Garden · Hamburg,middle_eastern,3.8,4,64,1,0,1,1,Market District
R0480445,Hamburg,Germany,Garden Clove Brasserie · Hamburg,indian,4.9,1,21,0,1,0,1,East Side
R0480446,Hamburg,Germany,Cinnamon & Thyme · Hamburg,local,4.2,2,37,1,1,0,1,Station Quarter
R0480447,Hamburg,Germany,The Barley Brasserie · Hamburg,italian,3.5,3,53,1,0,1,1,Harbour
R0480448,Hamburg,Germany,Riverside Honey Brasserie · Hamburg,asian,4.6,4,46,0,0,1,0,Riverside
R0480449,Hamburg,Germany,Garden Maple & Thyme Brasserie · Hamburg,mediterranean,3.9,1,26,1,1,0,1,Parkside
R0480450,Hamburg,Germany,Sage House by Garden · Hamburg,vegan,3.2,2,42,1,1,0,1,Centre
R0480451,Hamburg,Germany,Garden Apron Brasserie · Hamburg,street_food,4.3,3,35,0,0,1,1,University District
R0480452,Hamburg,Germany,Basil & Walnut · Hamburg,fine_dining,3.6,4,51,1,0,1,1,West End
R0480453,Hamburg,Germany,The Bowl Brasserie · Hamburg,bakery,4.7,1,31,1,1,0,0,Museum District
R0480454,Hamburg,Germany,Business District Brick Brasserie · Hamburg,cafe,4.0,2,47,0,1,0,1,Business District
R0480455,Hamburg,Germany,Copper Canteen & Walnut Brasserie · Hamburg,seafood,3.3,3,40,1,0,1,1,Old Town
R0480456,Hamburg,Germany,Caraway House by Copper · Hamburg,middle_eastern,4.4,4,56,1,0,1,1,Market District
R0480457,Hamburg,Germany,Copper Cedar Brasserie · Hamburg,indian,3.7,1,36,0,1,0,1,East Side
R0480458,Hamburg,Germany,Copper & Walnut · Hamburg,local,4.8,2,29,1,1,0,0,Station Quarter
R0480459,Hamburg,Germany,The Coriander Counter · Hamburg,italian,4.1,3,45,1,0,1,1,Harbour
R0480460,Hamburg,Germany,Riverside Fig Counter · Hamburg,asian,3.4,4,61,0,0,1,1,Riverside
R0480461,Hamburg,Germany,Copper Fork & Walnut Counter · Hamburg,mediterranean,4.5,1,18,1,1,0,1,Parkside
R0480462,Hamburg,Germany,Garden House by Copper · Hamburg,vegan,3.8,2,34,1,1,0,1,Centre
R0480463,Hamburg,Germany,Copper Grain Counter · Hamburg,street_food,4.9,3,50,0,0,1,0,University District
R0480464,Hamburg,Germany,Hearth & Walnut · Hamburg,fine_dining,4.2,4,66,1,0,1,1,West End
R0480465,Hamburg,Germany,The Juniper Counter · Hamburg,bakery,3.5,1,23,1,1,0,1,Museum District
R0480466,Hamburg,Germany,Business District Ladle Counter · Hamburg,cafe,4.6,2,39,0,1,0,1,Business District
R0480467,Hamburg,Germany,Copper Lemon & Walnut Counter · Hamburg,seafood,3.9,3,55,1,0,1,1,Old Town
R0480468,Hamburg,Germany,Market House by Stone · Hamburg,middle_eastern,3.2,4,48,1,0,1,0,Market District
R0480469,Hamburg,Germany,Stone Mint Counter · Hamburg,indian,4.3,1,28,0,1,0,1,East Side
R0480470,Hamburg,Germany,Olive & Walnut · Hamburg,local,3.6,2,44,1,1,0,1,Station Quarter
R0480471,Hamburg,Germany,The Orchard Counter · Hamburg,italian,4.7,3,37,1,0,1,1,Harbour
R0480472,Hamburg,Germany,Riverside Oven Counter · Hamburg,asian,4.0,4,53,0,0,1,1,Riverside
R0480473,Hamburg,Germany,Stone Pantry & Walnut Counter · Hamburg,mediterranean,3.3,1,33,1,1,0,0,Parkside
R0480474,Hamburg,Germany,Pepper House by Stone · Hamburg,vegan,4.4,2,26,1,1,0,1,Centre
R0480475,Hamburg,Germany,Stone Plate Counter · Hamburg,street_food,3.7,3,42,0,0,1,1,University District
R0480476,Hamburg,Germany,Rosemary & Walnut · Hamburg,fine_dining,4.8,4,58,1,0,1,1,West End
R0480477,Hamburg,Germany,The Saffron Food Lab · Hamburg,bakery,4.1,1,38,1,1,0,1,Museum District
R0480478,Hamburg,Germany,Business District Salt Food Lab · Hamburg,cafe,3.4,2,31,0,1,0,0,Business District
R0480479,Hamburg,Germany,Stone Skillet & Walnut Food Lab · Hamburg,seafood,4.5,3,47,1,0,1,1,Old Town
R0480480,Hamburg,Germany,Spoon House by Stone · Hamburg,middle_eastern,3.8,4,63,1,0,1,1,Market District
R0480481,Hamburg,Germany,Little Table Food Lab · Hamburg,indian,4.9,1,20,0,1,0,1,East Side
R0480482,Hamburg,Germany,Thyme & Walnut · Hamburg,local,4.2,2,36,1,1,0,1,Station Quarter
R0480483,Hamburg,Germany,The Walnut Food Lab · Hamburg,italian,3.5,3,52,1,0,1,0,Harbour
R0480484,Hamburg,Germany,Riverside Willow Food Lab · Hamburg,asian,4.6,4,45,0,0,1,1,Riverside
R0480485,Hamburg,Germany,Little Ember & Walnut Food Lab · Hamburg,mediterranean,3.9,1,25,1,1,0,1,Parkside
R0480486,Hamburg,Germany,Flour House by Little · Hamburg,vegan,3.2,2,41,1,1,0,1,Centre
R0480487,Hamburg,Germany,Little Kettle Food Lab · Hamburg,street_food,4.3,3,57,0,0,1,1,University District
R0480488,Hamburg,Germany,Lantern & Walnut · Hamburg,fine_dining,3.6,4,50,1,0,1,0,West End
R0480489,Hamburg,Germany,The Mill Food Lab · Hamburg,bakery,4.7,1,30,1,1,0,1,Museum District
R0480490,Hamburg,Germany,Business District Mosaic Food Lab · Hamburg,cafe,4.0,2,46,0,1,0,1,Business District
R0480491,Hamburg,Germany,Little Nook & Walnut Food Lab · Hamburg,seafood,3.3,3,39,1,0,1,1,Old Town
R0480492,Hamburg,Germany,Oak House by Little · Hamburg,middle_eastern,4.4,4,55,1,0,1,1,Market District
R0480493,Hamburg,Germany,Little Pear Kitchen · Hamburg,indian,3.7,1,35,0,1,0,0,East Side
R0480494,Hamburg,Germany,Poppy & Walnut · Hamburg,local,4.8,2,28,1,1,0,1,Station Quarter
R0480495,Hamburg,Germany,The Quince Kitchen · Hamburg,italian,4.1,3,44,1,0,1,1,Harbour
R0480496,Hamburg,Germany,Riverside Stone Kitchen · Hamburg,asian,3.4,4,60,0,0,1,1,Riverside
R0480497,Hamburg,Germany,Green Vine & Walnut Kitchen · Hamburg,mediterranean,4.5,1,17,1,1,0,1,Parkside
R0480498,Hamburg,Germany,Yard House by Green · Hamburg,vegan,3.8,2,33,1,1,0,0,Centre
R0480499,Hamburg,Germany,Green Fennel Kitchen · Hamburg,street_food,4.9,3,49,0,0,1,1,University District
R0480500,Hamburg,Germany,Clove & Walnut · Hamburg,fine_dining,4.2,4,65,1,0,1,1,West End
R0480501,Hamburg,Germany,The Cinnamon Kitchen · Hamburg,bakery,3.5,1,22,1,1,0,1,Museum District
R0480502,Hamburg,Germany,Business District Barley Kitchen · Hamburg,cafe,4.6,2,38,0,1,0,1,Business District
R0480503,Hamburg,Germany,Green Honey & Walnut Kitchen · Hamburg,seafood,3.9,3,54,1,0,1,0,Old Town
R0480504,Hamburg,Germany,Maple House by Green · Hamburg,middle_eastern,3.2,4,47,1,0,1,1,Market District
R0480505,Hamburg,Germany,Green Sage Kitchen · Hamburg,indian,4.3,1,27,0,1,0,1,East Side
R0480506,Hamburg,Germany,Apron & Willow · Hamburg,local,3.6,2,43,1,1,0,1,Station Quarter
R0480507,Hamburg,Germany,The Basil Kitchen · Hamburg,italian,4.7,3,36,1,0,1,1,Harbour
R0480508,Hamburg,Germany,Riverside Bowl Kitchen · Hamburg,asian,4.0,4,52,0,0,1,0,Riverside
R0480509,Hamburg,Germany,Golden Brick & Willow Kitchen · Hamburg,mediterranean,3.3,1,32,1,1,0,1,Parkside
R0480510,Hamburg,Germany,Canteen House by Golden · Hamburg,vegan,4.4,2,48,1,1,0,1,Centre
R0480511,Hamburg,Germany,Golden Caraway Table · Hamburg,street_food,3.7,3,41,0,0,1,1,University District
R0480512,Hamburg,Germany,Cedar & Willow · Hamburg,fine_dining,4.8,4,57,1,0,1,1,West End
R0480513,Hamburg,Germany,The Copper Table · Hamburg,bakery,4.1,1,37,1,1,0,0,Museum District
R0480514,Hamburg,Germany,Business District Coriander Table · Hamburg,cafe,3.4,2,30,0,1,0,1,Business District
R0480515,Hamburg,Germany,Golden Fig & Willow Table · Hamburg,seafood,4.5,3,46,1,0,1,1,Old Town
R0480516,Hamburg,Germany,Fork House by Golden · Hamburg,middle_eastern,3.8,4,62,1,0,1,1,Market District
R0480517,Hamburg,Germany,Golden Garden Table · Hamburg,indian,4.9,1,19,0,1,0,1,East Side
R0480518,Hamburg,Germany,Grain & Willow · Hamburg,local,4.2,2,35,1,1,0,0,Station Quarter
R0480519,Hamburg,Germany,The Hearth Table · Hamburg,italian,3.5,3,51,1,0,1,1,Harbour
R0480520,Hamburg,Germany,Riverside Juniper Table · Hamburg,asian,4.6,4,44,0,0,1,1,Riverside
R0480521,Hamburg,Germany,Local Ladle & Willow Table · Hamburg,mediterranean,3.9,1,24,1,1,0,1,Parkside
R0480522,Hamburg,Germany,Lemon House by Local · Hamburg,vegan,3.2,2,40,1,1,0,1,Centre
R0480523,Hamburg,Germany,Local Market Table · Hamburg,street_food,4.3,3,56,0,0,1,0,University District
R0480524,Hamburg,Germany,Mint & Willow · Hamburg,fine_dining,3.6,4,49,1,0,1,1,West End
R0480525,Hamburg,Germany,The Olive Table · Hamburg,bakery,4.7,1,29,1,1,0,1,Museum District
R0480526,Hamburg,Germany,Business District Orchard Table · Hamburg,cafe,4.0,2,45,0,1,0,1,Business District
R0480527,Hamburg,Germany,Local Oven & Willow Bistro · Hamburg,seafood,3.3,3,38,1,0,1,1,Old Town
R0480528,Hamburg,Germany,Pantry House by Local · Hamburg,middle_eastern,4.4,4,54,1,0,1,0,Market District
R0480529,Hamburg,Germany,Local Pepper Bistro · Hamburg,indian,3.7,1,34,0,1,0,1,East Side
R0480530,Hamburg,Germany,Plate & Willow · Hamburg,local,4.8,2,27,1,1,0,1,Station Quarter
R0480531,Hamburg,Germany,The Rosemary Bistro · Hamburg,italian,4.1,3,43,1,0,1,1,Harbour
R0480532,Hamburg,Germany,Riverside Saffron Bistro · Hamburg,asian,3.4,4,59,0,0,1,1,Riverside
R0480533,Hamburg,Germany,Old Salt & Willow Bistro · Hamburg,mediterranean,4.5,1,39,1,1,0,0,Parkside
R0480534,Hamburg,Germany,Skillet House by Old · Hamburg,vegan,3.8,2,32,1,1,0,1,Centre
R0480535,Hamburg,Germany,Old Spoon Bistro · Hamburg,street_food,4.9,3,48,0,0,1,1,University District
R0480536,Hamburg,Germany,Table & Willow · Hamburg,fine_dining,4.2,4,64,1,0,1,1,West End
R0480537,Hamburg,Germany,The Thyme Bistro · Hamburg,bakery,3.5,1,21,1,1,0,1,Museum District
R0480538,Hamburg,Germany,Business District Walnut Bistro · Hamburg,cafe,4.6,2,37,0,1,0,0,Business District
R0480539,Hamburg,Germany,Old Willow & Willow Bistro · Hamburg,seafood,3.9,3,53,1,0,1,1,Old Town
R0480540,Hamburg,Germany,Ember House by Old · Hamburg,middle_eastern,3.2,4,46,1,0,1,1,Market District
R0480541,Hamburg,Germany,Old Flour Bistro · Hamburg,indian,4.3,1,26,0,1,0,1,East Side
R0480542,Hamburg,Germany,Kettle & Willow · Hamburg,local,3.6,2,42,1,1,0,1,Station Quarter
R0480543,Hamburg,Germany,The Lantern Bistro · Hamburg,italian,4.7,3,35,1,0,1,0,Harbour
R0480544,Hamburg,Germany,Riverside Mill Café · Hamburg,asian,4.0,4,51,0,0,1,1,Riverside
R0480545,Hamburg,Germany,Old Mosaic & Willow Café · Hamburg,mediterranean,3.3,1,31,1,1,0,1,Parkside
R0480546,Hamburg,Germany,Nook House by New · Hamburg,vegan,4.4,2,47,1,1,0,1,Centre
R0480547,Hamburg,Germany,New Oak Café · Hamburg,street_food,3.7,3,40,0,0,1,1,University District
R0480548,Hamburg,Germany,Pear & Willow · Hamburg,fine_dining,4.8,4,56,1,0,1,0,West End
R0480549,Hamburg,Germany,The Poppy Café · Hamburg,bakery,4.1,1,36,1,1,0,1,Museum District
R0480550,Hamburg,Germany,Business District Quince Café · Hamburg,cafe,3.4,2,29,0,1,0,1,Business District
R0480551,Hamburg,Germany,New Stone & Willow Café · Hamburg,seafood,4.5,3,45,1,0,1,1,Old Town
R0480552,Hamburg,Germany,Vine House by New · Hamburg,middle_eastern,3.8,4,61,1,0,1,1,Market District
R0480553,Hamburg,Germany,New Yard Café · Hamburg,indian,4.9,1,18,0,1,0,0,East Side
R0480554,Hamburg,Germany,Fennel & Willow · Hamburg,local,4.2,2,34,1,1,0,1,Station Quarter
R0480555,Hamburg,Germany,The Clove Café · Hamburg,italian,3.5,3,50,1,0,1,1,Harbour
R0480556,Hamburg,Germany,Riverside Cinnamon Café · Hamburg,asian,4.6,4,66,0,0,1,1,Riverside
R0480557,Hamburg,Germany,New Barley & Willow Café · Hamburg,mediterranean,3.9,1,23,1,1,0,1,Parkside
R0480558,Hamburg,Germany,Honey House by New · Hamburg,vegan,3.2,2,39,1,1,0,0,Centre
R0480559,Hamburg,Germany,Wild Maple Café · Hamburg,street_food,4.3,3,55,0,0,1,1,University District
R0480560,Hamburg,Germany,Sage & Willow · Hamburg,fine_dining,3.6,4,48,1,0,1,1,West End
R0480561,Hamburg,Germany,The Apron Eatery · Hamburg,bakery,4.7,1,28,1,1,0,1,Museum District
R0480562,Hamburg,Germany,Business District Basil Eatery · Hamburg,cafe,4.0,2,44,0,1,0,1,Business District
R0480563,Hamburg,Germany,Wild Bowl & Ember Eatery · Hamburg,seafood,3.3,3,37,1,0,1,0,Old Town
R0480564,Hamburg,Germany,Brick House by Wild · Hamburg,middle_eastern,4.4,4,53,1,0,1,1,Market District
R0480565,Hamburg,Germany,Wild Canteen Eatery · Hamburg,indian,3.7,1,33,0,1,0,1,East Side
R0480566,Hamburg,Germany,Caraway & Ember · Hamburg,local,4.8,2,26,1,1,0,1,Station Quarter
R0480567,Hamburg,Germany,The Cedar Eatery · Hamburg,italian,4.1,3,42,1,0,1,1,Harbour
R0480568,Hamburg,Germany,Riverside Copper Eatery · Hamburg,asian,3.4,4,58,0,0,1,0,Riverside
R0480569,Hamburg,Germany,Wild Coriander & Ember Eatery · Hamburg,mediterranean,4.5,1,38,1,1,0,1,Parkside
R0480570,Hamburg,Germany,Fig House by Wild · Hamburg,vegan,3.8,2,31,1,1,0,1,Centre
R0480571,Hamburg,Germany,Wild Fork Eatery · Hamburg,street_food,4.9,3,47,0,0,1,1,University District
R0480572,Hamburg,Germany,Garden & Ember · Hamburg,fine_dining,4.2,4,63,1,0,1,1,West End
R0480573,Hamburg,Germany,The Grain Eatery · Hamburg,bakery,3.5,1,20,1,1,0,0,Museum District
R0480574,Hamburg,Germany,Business District Hearth Eatery · Hamburg,cafe,4.6,2,36,0,1,0,1,Business District
R0480575,Hamburg,Germany,Urban Juniper & Ember Eatery · Hamburg,seafood,3.9,3,52,1,0,1,1,Old Town
R0480576,Hamburg,Germany,Ladle House by Urban · Hamburg,middle_eastern,3.2,4,45,1,0,1,1,Market District
R0480577,Hamburg,Germany,Urban Lemon Eatery · Hamburg,indian,4.3,1,25,0,1,0,1,East Side
R0480578,Hamburg,Germany,Market & Ember · Hamburg,local,3.6,2,41,1,1,0,0,Station Quarter
R0480579,Hamburg,Germany,The Mint Dining Room · Hamburg,italian,4.7,3,57,1,0,1,1,Harbour
R0480580,Hamburg,Germany,Riverside Olive Dining Room · Hamburg,asian,4.0,4,50,0,0,1,1,Riverside
R0480581,Hamburg,Germany,Urban Orchard & Ember Dining Room · Hamburg,mediterranean,3.3,1,30,1,1,0,1,Parkside
R0480582,Hamburg,Germany,Oven House by Urban · Hamburg,vegan,4.4,2,46,1,1,0,1,Centre
R0480583,Hamburg,Germany,Urban Pantry Dining Room · Hamburg,street_food,3.7,3,39,0,0,1,0,University District
R0480584,Hamburg,Germany,Pepper & Ember · Hamburg,fine_dining,4.8,4,55,1,0,1,1,West End
R0480585,Hamburg,Germany,The Plate Dining Room · Hamburg,bakery,4.1,1,35,1,1,0,1,Museum District
R0480586,Hamburg,Germany,Business District Rosemary Dining Room · Hamburg,cafe,3.4,2,28,0,1,0,1,Business District
R0480587,Hamburg,Germany,Neighbourhood Saffron & Ember Dining Room · Hamburg,seafood,4.5,3,44,1,0,1,1,Old Town
R0480588,Hamburg,Germany,Salt House by Neighbourhood · Hamburg,middle_eastern,3.8,4,60,1,0,1,0,Market District
R0480589,Hamburg,Germany,Neighbourhood Skillet Dining Room · Hamburg,indian,4.9,1,17,0,1,0,1,East Side
R0480590,Hamburg,Germany,Spoon & Ember · Hamburg,local,4.2,2,33,1,1,0,1,Station Quarter
R0480591,Hamburg,Germany,The Table Dining Room · Hamburg,italian,3.5,3,49,1,0,1,1,Harbour
R0480592,Hamburg,Germany,Riverside Thyme Dining Room · Hamburg,asian,4.6,4,65,0,0,1,1,Riverside
R0480593,Hamburg,Germany,Neighbourhood Walnut & Ember Dining Room · Hamburg,mediterranean,3.9,1,22,1,1,0,0,Parkside
