hotel_id,city,country,name,area,stars,rating,nightly_eur,review_count,breakfast_included,refundable,distance_to_center_km,wifi,workspace,family_rooms,air_conditioning,parking,pet_friendly,accessible
H0592001,Bologna,Italy,The Belvedere Compass Lodge · Bologna,West End,1,3.8,159,1599,0,1,9.9,1,1,1,1,0,0,1
H0592002,Bologna,Italy,Canvas & Compass Lodge · Bologna,Old Town,2,4.0,207,1736,1,0,11.6,1,0,0,1,0,0,1
H0592003,Bologna,Italy,Compass Lodge by Courtyard · Bologna,Station Quarter,3,4.1,196,1873,1,1,1.3,1,1,0,0,0,1,1
H0592004,Bologna,Italy,Foundry Parkside Lodge · Bologna,Parkside,4,4.1,238,2010,0,0,3.0,1,0,0,1,0,0,0
H0592005,Bologna,Italy,West End Gallery Compass · Bologna,West End,5,4.9,246,2147,1,1,4.7,1,1,0,1,1,0,1
H0592006,Bologna,Italy,The Hearth Compass Lodge · Bologna,Old Town,1,3.8,95,2284,1,0,6.4,1,0,1,1,1,0,1
H0592007,Bologna,Italy,Mosaic & Compass Lodge · Bologna,Station Quarter,2,4.1,146,2421,0,1,8.1,1,1,0,0,0,0,1
H0592008,Bologna,Italy,Compass Lodge by Pavilion · Bologna,Parkside,3,4.0,206,2558,1,0,9.8,1,0,0,1,0,0,1
H0592009,Bologna,Italy,Quayside West End Lodge · Bologna,West End,4,4.2,142,2695,1,1,11.5,1,1,0,1,0,0,1
H0592010,Bologna,Italy,Old Town Regent Compass · Bologna,Old Town,5,4.5,185,2832,0,0,1.2,1,0,0,1,0,1,1
H0592011,Bologna,Italy,The Riverview Compass Lodge · Bologna,Station Quarter,1,3.6,107,2969,1,1,2.9,1,1,1,0,1,0,1
H0592012,Bologna,Italy,Vantage & Compass Lodge · Bologna,Parkside,2,3.8,187,3106,1,0,4.6,1,0,0,1,1,0,0
H0592013,Bologna,Italy,Compass Lodge by Voyager · Bologna,West End,3,4.2,185,3243,0,1,6.3,1,1,0,1,0,0,1
H0592014,Bologna,Italy,Amber Old Town Lodge · Bologna,Old Town,4,4.1,221,3380,1,0,8.0,1,0,0,1,0,0,1
H0592015,Bologna,Italy,Station Quarter Atlas Bridge · Bologna,Station Quarter,5,4.4,257,3517,1,1,9.7,1,1,0,0,0,0,1
H0592016,Bologna,Italy,The Aurora Bridge Lodge · Bologna,Parkside,1,3.6,116,3654,0,0,11.4,1,0,1,1,0,0,1
H0592017,Bologna,Italy,Bluebird & Bridge Lodge · Bologna,West End,2,3.6,170,3791,1,1,1.1,1,1,0,1,1,1,1
H0592018,Bologna,Italy,Bridge Lodge by Canopy · Bologna,Old Town,3,4.4,146,3928,1,0,2.8,1,0,0,1,1,0,1
H0592019,Bologna,Italy,Cedar Station Quarter Lodge · Bologna,Station Quarter,4,4.0,218,4065,0,1,4.5,1,1,0,0,0,0,1
H0592020,Bologna,Italy,Parkside Copper Bridge · Bologna,Parkside,5,4.3,202,4202,1,0,6.2,1,0,0,1,0,0,0
H0592021,Bologna,Italy,The Crown Bridge Lodge · Bologna,West End,1,3.3,175,4339,1,1,7.9,1,1,1,1,0,0,1
H0592022,Bologna,Italy,Dawn & Bridge Lodge · Bologna,Old Town,2,4.1,130,4476,0,0,9.6,1,0,0,1,0,0,1
H0592023,Bologna,Italy,Bridge Lodge by Ember · Bologna,Station Quarter,3,3.7,240,4613,1,1,11.3,1,1,0,0,1,0,1
H0592024,Bologna,Italy,Evergreen Parkside Lodge · Bologna,Parkside,4,4.5,205,4750,1,0,1.0,1,0,0,1,1,1,1
H0592025,Bologna,Italy,West End Fern Bridge · Bologna,West End,5,4.9,207,4887,0,1,2.7,1,1,0,1,0,0,1
H0592026,Bologna,Italy,The Golden Bridge Lodge · Bologna,Old Town,1,3.2,143,5024,1,0,4.4,1,0,1,1,0,0,1
H0592027,Bologna,Italy,Harbour & Bridge Lodge · Bologna,Station Quarter,2,3.6,184,5161,1,1,6.1,1,1,0,0,0,0,1
H0592028,Bologna,Italy,Bridge Lodge by Ivory · Bologna,Parkside,3,4.3,194,5298,0,0,7.8,1,0,0,1,0,0,0
H0592029,Bologna,Italy,Juniper West End Lodge · Bologna,West End,4,4.2,206,5435,1,1,9.5,1,1,0,1,1,0,1
H0592030,Bologna,Italy,Old Town Lantern Bridge · Bologna,Old Town,5,4.7,220,5572,1,0,11.2,1,0,0,1,1,0,1
H0592031,Bologna,Italy,The Laurel Bridge Lodge · Bologna,Station Quarter,1,3.6,159,5709,0,1,0.9,1,1,1,0,0,1,1
H0592032,Bologna,Italy,Linden & Bridge Lodge · Bologna,Parkside,2,3.7,157,5846,1,0,2.6,1,0,0,1,0,0,1
H0592033,Bologna,Italy,Bridge Lodge by Marble · Bologna,West End,3,3.9,198,5983,1,1,4.3,1,1,0,1,0,0,1
H0592034,Bologna,Italy,Meadow Old Town Lodge · Bologna,Old Town,4,4.6,209,6120,0,0,6.0,1,0,0,1,0,0,1
H0592035,Bologna,Italy,Station Quarter Meridian Bridge · Bologna,Station Quarter,5,4.3,273,6257,1,1,7.7,1,1,0,0,1,0,1
H0592036,Bologna,Italy,The Moonlight Bridge Lodge · Bologna,Parkside,1,3.8,138,6394,1,0,9.4,1,0,1,1,1,0,0
H0592037,Bologna,Italy,Northlight & Bridge Lodge · Bologna,West End,2,3.9,163,6531,0,1,11.1,1,1,0,1,0,0,1
H0592038,Bologna,Italy,Bridge Lodge by Olive · Bologna,Old Town,3,4.3,195,6668,1,0,0.8,1,0,0,1,0,1,1
H0592039,Bologna,Italy,Orchid Station Quarter Lodge · Bologna,Station Quarter,4,4.7,250,6805,1,1,2.5,1,1,0,0,0,0,1
H0592040,Bologna,Italy,Parkside Pearl Bridge · Bologna,Parkside,5,4.5,198,6942,0,0,4.2,1,0,0,1,0,0,1
H0592041,Bologna,Italy,The Pine Bridge Lodge · Bologna,West End,1,3.8,109,7079,1,1,5.9,1,1,1,1,1,0,1
H0592042,Bologna,Italy,Raven & Bridge Lodge · Bologna,Old Town,2,3.9,223,7216,1,0,7.6,1,0,0,1,1,0,1
H0592043,Bologna,Italy,Bridge Lodge by Rosewood · Bologna,Station Quarter,3,4.3,169,7353,0,1,9.3,1,1,0,0,0,0,1
H0592044,Bologna,Italy,Saffron Parkside Lodge · Bologna,Parkside,4,4.3,243,7490,1,0,11.0,1,0,0,1,0,0,0
H0592045,Bologna,Italy,West End Silver Bridge · Bologna,West End,5,4.6,194,7627,1,1,0.7,1,1,0,1,0,1,1
H0592046,Bologna,Italy,The Solstice Bridge Lodge · Bologna,Old Town,1,3.3,145,7764,0,0,2.4,1,0,1,1,0,0,1
H0592047,Bologna,Italy,Stone & Bridge Lodge · Bologna,Station Quarter,2,3.8,165,7901,1,1,4.1,1,1,0,0,1,0,1
H0592048,Bologna,Italy,Bridge Lodge by Sunrise · Bologna,Parkside,3,3.9,156,8038,1,0,5.8,1,0,0,1,1,0,1
H0592049,Bologna,Italy,Terrace West End Lodge · Bologna,West End,4,4.6,231,8175,0,1,7.5,1,1,0,1,0,0,1
H0592050,Bologna,Italy,Old Town Velvet Bridge · Bologna,Old Town,5,4.6,215,8312,1,0,9.2,1,0,0,1,0,0,1
H0592051,Bologna,Italy,The Willow Bridge Lodge · Bologna,Station Quarter,1,3.6,168,8449,1,1,10.9,1,1,1,0,0,0,1
H0592052,Bologna,Italy,Wren & Bridge Lodge · Bologna,Parkside,2,3.7,135,8586,0,0,0.6,1,0,0,1,0,1,0
H0592053,Bologna,Italy,Bridge Lodge by Arcade · Bologna,West End,3,3.8,140,8723,1,1,2.3,1,1,0,1,1,0,1
H0592054,Bologna,Italy,Belvedere Old Town Lodge · Bologna,Old Town,4,4.7,169,8860,1,0,4.0,1,0,0,1,1,0,1
H0592055,Bologna,Italy,Station Quarter Canvas Bridge · Bologna,Station Quarter,5,4.2,196,8997,0,1,5.7,1,1,0,0,0,0,1
H0592056,Bologna,Italy,The Courtyard Bridge Lodge · Bologna,Parkside,1,3.6,189,9134,1,0,7.4,1,0,1,1,0,0,1
H0592057,Bologna,Italy,Foundry & Bridge Lodge · Bologna,West End,2,3.8,151,9271,1,1,9.1,1,1,0,1,0,0,1
H0592058,Bologna,Italy,Bridge Lodge by Gallery · Bologna,Old Town,3,4.1,136,9408,0,0,10.8,1,0,0,1,0,0,1
H0592059,Bologna,Italy,Hearth Station Quarter Lodge · Bologna,Station Quarter,4,4.1,223,45,1,1,0.5,1,1,0,0,1,1,1
H0592060,Bologna,Italy,Parkside Mosaic Bridge · Bologna,Parkside,5,4.2,196,182,1,0,2.2,1,0,0,1,1,0,0
H0592061,Bologna,Italy,The Pavilion Bridge Lodge · Bologna,West End,1,3.9,164,319,0,1,3.9,1,1,1,1,0,0,1
H0592062,Bologna,Italy,Quayside & Bridge Lodge · Bologna,Old Town,2,3.6,182,456,1,0,5.6,1,0,0,1,0,0,1
H0592063,Bologna,Italy,Bridge Lodge by Regent · Bologna,Station Quarter,3,4.2,164,593,1,1,7.3,1,1,0,0,0,0,1
H0592064,Bologna,Italy,Riverview Parkside Lodge · Bologna,Parkside,4,4.7,152,730,0,0,9.0,1,0,0,1,0,0,1
H0592065,Bologna,Italy,West End Vantage Bridge · Bologna,West End,5,4.3,239,867,1,1,10.7,1,1,0,1,1,0,1
H0592066,Bologna,Italy,The Voyager Bridge Lodge · Bologna,Old Town,1,4.0,122,1004,1,0,0.4,1,0,1,1,1,1,1
H0592067,Bologna,Italy,Amber & Garden Lodge · Bologna,Station Quarter,2,3.8,120,1141,0,1,2.1,1,1,0,0,0,0,1
H0592068,Bologna,Italy,Garden Lodge by Atlas · Bologna,Parkside,3,4.1,216,1278,1,0,3.8,1,0,0,1,0,0,0
H0592069,Bologna,Italy,Aurora West End Lodge · Bologna,West End,4,4.0,160,1415,1,1,5.5,1,1,0,1,0,0,1
H0592070,Bologna,Italy,Old Town Bluebird Garden · Bologna,Old Town,5,4.9,185,1552,0,0,7.2,1,0,0,1,0,0,1
H0592071,Bologna,Italy,The Canopy Garden Lodge · Bologna,Station Quarter,1,3.5,137,1689,1,1,8.9,1,1,1,0,1,0,1
H0592072,Bologna,Italy,Cedar & Garden Lodge · Bologna,Parkside,2,3.8,114,1826,1,0,10.6,1,0,0,1,1,0,1
H0592073,Bologna,Italy,Garden Lodge by Copper · Bologna,West End,3,4.2,138,1963,0,1,0.3,1,1,0,1,0,1,1
H0592074,Bologna,Italy,Crown Old Town Lodge · Bologna,Old Town,4,4.3,177,2100,1,0,2.0,1,0,0,1,0,0,1
H0592075,Bologna,Italy,Station Quarter Dawn Garden · Bologna,Station Quarter,5,4.8,230,2237,1,1,3.7,1,1,0,0,0,0,1
H0592076,Bologna,Italy,The Ember Garden Lodge · Bologna,Parkside,1,3.6,148,2374,0,0,5.4,1,0,1,1,0,0,0
H0592077,Bologna,Italy,Evergreen & Garden Lodge · Bologna,West End,2,3.7,170,2511,1,1,7.1,1,1,0,1,1,0,1
H0592078,Bologna,Italy,Garden Lodge by Fern · Bologna,Old Town,3,3.8,165,2648,1,0,8.8,1,0,0,1,1,0,1
H0592079,Bologna,Italy,Golden Station Quarter Lodge · Bologna,Station Quarter,4,4.4,147,2785,0,1,10.5,1,1,0,0,0,0,1
H0592080,Bologna,Italy,Parkside Harbour Garden · Bologna,Parkside,5,4.4,219,2922,1,0,0.2,1,0,0,1,0,1,1
H0592081,Bologna,Italy,The Ivory Garden Lodge · Bologna,West End,1,3.8,143,3059,1,1,1.9,1,1,1,1,0,0,1
H0592082,Bologna,Italy,Juniper & Garden Lodge · Bologna,Old Town,2,3.7,158,3196,0,0,3.6,1,0,0,1,0,0,1
H0592083,Bologna,Italy,Garden Lodge by Lantern · Bologna,Station Quarter,3,4.2,228,3333,1,1,5.3,1,1,0,0,1,0,1
H0592084,Bologna,Italy,Laurel Parkside Lodge · Bologna,Parkside,4,4.0,254,3470,1,0,7.0,1,0,0,1,1,0,0
H0592085,Bologna,Italy,West End Linden Garden · Bologna,West End,5,4.4,187,3607,0,1,8.7,1,1,0,1,0,0,1
H0592086,Bologna,Italy,The Marble Garden Lodge · Bologna,Old Town,1,3.7,129,3744,1,0,10.4,1,0,1,1,0,0,1
H0592087,Bologna,Italy,Meadow & Garden Lodge · Bologna,Station Quarter,2,4.0,133,3881,1,1,0.1,1,1,0,0,0,1,1
H0592088,Bologna,Italy,Garden Lodge by Meridian · Bologna,Parkside,3,4.4,135,4018,0,0,1.8,1,0,0,1,0,0,1
H0592089,Bologna,Italy,Moonlight West End Lodge · Bologna,West End,4,4.7,214,4155,1,1,3.5,1,1,0,1,1,0,1
H0592090,Bologna,Italy,Old Town Northlight Garden · Bologna,Old Town,5,4.4,243,4292,1,0,5.2,1,0,0,1,1,0,1
H0592091,Bologna,Italy,The Olive Garden Lodge · Bologna,Station Quarter,1,3.9,133,4429,0,1,6.9,1,1,1,0,0,0,1
H0592092,Bologna,Italy,Orchid & Garden Lodge · Bologna,Parkside,2,4.2,228,4566,1,0,8.6,1,0,0,1,0,0,0
H0592093,Bologna,Italy,Garden Lodge by Pearl · Bologna,West End,3,4.1,228,4703,1,1,10.3,1,1,0,1,0,0,1
H0592094,Bologna,Italy,Pine Old Town Lodge · Bologna,Old Town,4,4.5,157,4840,0,0,12.0,1,0,0,1,0,1,1
H0592095,Bologna,Italy,Station Quarter Raven Garden · Bologna,Station Quarter,5,4.6,204,4977,1,1,1.7,1,1,0,0,1,0,1
H0592096,Bologna,Italy,The Rosewood Garden Lodge · Bologna,Parkside,1,3.6,148,5114,1,0,3.4,1,0,1,1,1,0,1
H0592097,Bologna,Italy,Saffron & Garden Lodge · Bologna,West End,2,3.7,137,5251,0,1,5.1,1,1,0,1,0,0,1
H0592098,Bologna,Italy,Garden Lodge by Silver · Bologna,Old Town,3,4.2,136,5388,1,0,6.8,1,0,0,1,0,0,1
H0592099,Bologna,Italy,Solstice Station Quarter Lodge · Bologna,Station Quarter,4,4.1,148,5525,1,1,8.5,1,1,0,0,0,0,1
H0592100,Bologna,Italy,Parkside Stone Garden · Bologna,Parkside,5,4.9,266,5662,0,0,10.2,1,0,0,1,0,0,0
H0592101,Bologna,Italy,The Sunrise Garden Lodge · Bologna,West End,1,3.8,102,5799,1,1,11.9,1,1,1,1,1,1,1
H0592102,Bologna,Italy,Terrace & Garden Lodge · Bologna,Old Town,2,3.9,162,5936,1,0,1.6,1,0,0,1,1,0,1
H0592103,Bologna,Italy,Garden Lodge by Velvet · Bologna,Station Quarter,3,4.0,180,6073,0,1,3.3,1,1,0,0,0,0,1
H0592104,Bologna,Italy,Willow Parkside Lodge · Bologna,Parkside,4,4.1,239,6210,1,0,5.0,1,0,0,1,0,0,1
H0592105,Bologna,Italy,West End Wren Garden · Bologna,West End,5,4.4,266,6347,1,1,6.7,1,1,0,1,0,0,1
H0592106,Bologna,Italy,The Arcade Garden Lodge · Bologna,Old Town,1,3.4,134,6484,0,0,8.4,1,0,1,1,0,0,1
H0592107,Bologna,Italy,Belvedere & Garden Lodge · Bologna,Station Quarter,2,3.5,110,6621,1,1,10.1,1,1,0,0,1,0,1
H0592108,Bologna,Italy,Garden Lodge by Canvas · Bologna,Parkside,3,4.2,187,6758,1,0,11.8,1,0,0,1,1,1,0
H0592109,Bologna,Italy,Courtyard West End Lodge · Bologna,West End,4,4.6,228,6895,0,1,1.5,1,1,0,1,0,0,1
H0592110,Bologna,Italy,Old Town Foundry Garden · Bologna,Old Town,5,4.5,256,7032,1,0,3.2,1,0,0,1,0,0,1
H0592111,Bologna,Italy,The Gallery Garden Lodge · Bologna,Station Quarter,1,3.5,170,7169,1,1,4.9,1,1,1,0,0,0,1
H0592112,Bologna,Italy,Hearth & Garden Lodge · Bologna,Parkside,2,4.0,142,7306,0,0,6.6,1,0,0,1,0,0,1
H0592113,Bologna,Italy,Garden Lodge by Mosaic · Bologna,West End,3,3.7,231,7443,1,1,8.3,1,1,0,1,1,0,1
H0592114,Bologna,Italy,Pavilion Old Town Lodge · Bologna,Old Town,4,4.2,237,7580,1,0,10.0,1,0,0,1,1,0,1
H0592115,Bologna,Italy,Station Quarter Quayside Garden · Bologna,Station Quarter,5,4.5,265,7717,0,1,11.7,1,1,0,0,0,1,1
H0592116,Bologna,Italy,The Regent Garden Lodge · Bologna,Parkside,1,3.8,119,7854,1,0,1.4,1,0,1,1,0,0,0
H0592117,Bologna,Italy,Riverview & Garden Lodge · Bologna,West End,2,3.6,220,7991,1,1,3.1,1,1,0,1,0,0,1
H0592118,Bologna,Italy,Garden Lodge by Vantage · Bologna,Old Town,3,4.4,204,8128,0,0,4.8,1,0,0,1,0,0,1
H0592119,Bologna,Italy,Voyager Station Quarter Lodge · Bologna,Station Quarter,4,4.5,229,8265,1,1,6.5,1,1,0,0,1,0,1
H0592120,Bologna,Italy,Parkside Amber Square · Bologna,Parkside,5,4.3,161,8402,1,0,8.2,1,0,0,1,1,0,1
H0592121,Bologna,Italy,The Atlas Square Lodge · Bologna,West End,1,3.7,133,8539,0,1,9.9,1,1,1,1,0,0,1
H0592122,Bologna,Italy,Aurora & Square Lodge · Bologna,Old Town,2,3.7,186,8676,1,0,11.6,1,0,0,1,0,1,1
H0592123,Bologna,Italy,Square Lodge by Bluebird · Bologna,Station Quarter,3,4.5,145,8813,1,1,1.3,1,1,0,0,0,0,1
H0592124,Bologna,Italy,Canopy Parkside Lodge · Bologna,Parkside,4,4.7,256,8950,0,0,3.0,1,0,0,1,0,0,0
H0592125,Bologna,Italy,West End Cedar Square · Bologna,West End,5,4.7,244,9087,1,1,4.7,1,1,0,1,1,0,1
H0592126,Bologna,Italy,The Copper Square Lodge · Bologna,Old Town,1,3.5,214,9224,1,0,6.4,1,0,1,1,1,0,1
H0592127,Bologna,Italy,Crown & Square Lodge · Bologna,Station Quarter,2,3.6,205,9361,0,1,8.1,1,1,0,0,0,0,1
H0592128,Bologna,Italy,Square Lodge by Dawn · Bologna,Parkside,3,3.8,196,9498,1,0,9.8,1,0,0,1,0,0,1
H0592129,Bologna,Italy,Ember West End Lodge · Bologna,West End,4,4.4,160,135,1,1,11.5,1,1,0,1,0,1,1
H0592130,Bologna,Italy,Old Town Evergreen Square · Bologna,Old Town,5,4.9,208,272,0,0,1.2,1,0,0,1,0,0,1
H0592131,Bologna,Italy,The Fern Square Lodge · Bologna,Station Quarter,1,3.6,136,409,1,1,2.9,1,1,1,0,1,0,1
H0592132,Bologna,Italy,Golden & Square Lodge · Bologna,Parkside,2,3.9,156,546,1,0,4.6,1,0,0,1,1,0,0
H0592133,Bologna,Italy,Square Lodge by Harbour · Bologna,West End,3,3.8,142,683,0,1,6.3,1,1,0,1,0,0,1
H0592134,Bologna,Italy,Ivory Old Town Lodge · Bologna,Old Town,4,4.2,149,820,1,0,8.0,1,0,0,1,0,0,1
H0592135,Bologna,Italy,Station Quarter Juniper Square · Bologna,Station Quarter,5,4.4,161,957,1,1,9.7,1,1,0,0,0,0,1
H0592136,Bologna,Italy,The Lantern Square Lodge · Bologna,Parkside,1,3.5,167,1094,0,0,11.4,1,0,1,1,0,1,1
H0592137,Bologna,Italy,Laurel & Square Lodge · Bologna,West End,2,4.2,128,1231,1,1,1.1,1,1,0,1,1,0,1
H0592138,Bologna,Italy,Square Lodge by Linden · Bologna,Old Town,3,3.9,225,1368,1,0,2.8,1,0,0,1,1,0,1
H0592139,Bologna,Italy,Marble Station Quarter Lodge · Bologna,Station Quarter,4,4.7,188,1505,0,1,4.5,1,1,0,0,0,0,1
H0592140,Bologna,Italy,Parkside Meadow Square · Bologna,Parkside,5,4.2,268,1642,1,0,6.2,1,0,0,1,0,0,0
H0592141,Bologna,Italy,The Meridian Square Lodge · Bologna,West End,1,3.3,171,1779,1,1,7.9,1,1,1,1,0,0,1
H0592142,Bologna,Italy,Moonlight & Square Lodge · Bologna,Old Town,2,3.8,194,1916,0,0,9.6,1,0,0,1,0,0,1
H0592143,Bologna,Italy,Square Lodge by Northlight · Bologna,Station Quarter,3,3.8,184,2053,1,1,11.3,1,1,0,0,1,1,1
H0592144,Bologna,Italy,Olive Parkside Lodge · Bologna,Parkside,4,4.3,175,2190,1,0,1.0,1,0,0,1,1,0,1
H0592145,Bologna,Italy,West End Orchid Square · Bologna,West End,5,4.7,230,2327,0,1,2.7,1,1,0,1,0,0,1
H0592146,Bologna,Italy,The Pearl Square Lodge · Bologna,Old Town,1,4.0,95,2464,1,0,4.4,1,0,1,1,0,0,1
H0592147,Bologna,Italy,Pine & Square Lodge · Bologna,Station Quarter,2,4.1,221,2601,1,1,6.1,1,1,0,0,0,0,1
H0592148,Bologna,Italy,Square Lodge by Raven · Bologna,Parkside,3,4.1,194,2738,0,0,7.8,1,0,0,1,0,0,0
H0592149,Bologna,Italy,Rosewood West End Lodge · Bologna,West End,4,4.5,151,2875,1,1,9.5,1,1,0,1,1,0,1
H0592150,Bologna,Italy,Old Town Saffron Square · Bologna,Old Town,5,4.8,245,3012,1,0,11.2,1,0,0,1,1,1,1
H0592151,Bologna,Italy,The Silver Square Lodge · Bologna,Station Quarter,1,3.3,133,3149,0,1,0.9,1,1,1,0,0,0,1
H0592152,Bologna,Italy,Solstice & Square Lodge · Bologna,Parkside,2,3.8,195,3286,1,0,2.6,1,0,0,1,0,0,1
H0592153,Bologna,Italy,Square Lodge by Stone · Bologna,West End,3,3.9,206,3423,1,1,4.3,1,1,0,1,0,0,1
H0592154,Bologna,Italy,Sunrise Old Town Lodge · Bologna,Old Town,4,4.3,220,3560,0,0,6.0,1,0,0,1,0,0,1
H0592155,Bologna,Italy,Station Quarter Terrace Square · Bologna,Station Quarter,5,4.8,158,3697,1,1,7.7,1,1,0,0,1,0,1
H0592156,Bologna,Italy,The Velvet Square Lodge · Bologna,Parkside,1,3.9,109,3834,1,0,9.4,1,0,1,1,1,0,0
H0592157,Bologna,Italy,Willow & Square Lodge · Bologna,West End,2,4.2,141,3971,0,1,11.1,1,1,0,1,0,1,1
H0592158,Bologna,Italy,Square Lodge by Wren · Bologna,Old Town,3,3.7,153,4108,1,0,0.8,1,0,0,1,0,0,1
H0592159,Bologna,Italy,Arcade Station Quarter Lodge · Bologna,Station Quarter,4,4.7,203,4245,1,1,2.5,1,1,0,0,0,0,1
H0592160,Bologna,Italy,Parkside Belvedere Square · Bologna,Parkside,5,4.2,224,4382,0,0,4.2,1,0,0,1,0,0,1
H0592161,Bologna,Italy,The Canvas Square Lodge · Bologna,West End,1,3.6,138,4519,1,1,5.9,1,1,1,1,1,0,1
H0592162,Bologna,Italy,Courtyard & Square Lodge · Bologna,Old Town,2,3.7,176,4656,1,0,7.6,1,0,0,1,1,0,1
H0592163,Bologna,Italy,Square Lodge by Foundry · Bologna,Station Quarter,3,4.0,229,4793,0,1,9.3,1,1,0,0,0,0,1
H0592164,Bologna,Italy,Gallery Parkside Lodge · Bologna,Parkside,4,4.0,154,4930,1,0,11.0,1,0,0,1,0,1,0
H0592165,Bologna,Italy,West End Hearth Square · Bologna,West End,5,4.5,156,5067,1,1,0.7,1,1,0,1,0,0,1
H0592166,Bologna,Italy,The Mosaic Square Lodge · Bologna,Old Town,1,3.6,103,5204,0,0,2.4,1,0,1,1,0,0,1
H0592167,Bologna,Italy,Pavilion & Square Lodge · Bologna,Station Quarter,2,3.8,158,5341,1,1,4.1,1,1,0,0,1,0,1
H0592168,Bologna,Italy,Square Lodge by Quayside · Bologna,Parkside,3,4.0,138,5478,1,0,5.8,1,0,0,1,1,0,1
H0592169,Bologna,Italy,Regent West End Lodge · Bologna,West End,4,4.2,185,5615,0,1,7.5,1,1,0,1,0,0,1
H0592170,Bologna,Italy,Old Town Riverview Square · Bologna,Old Town,5,4.5,247,5752,1,0,9.2,1,0,0,1,0,0,1
H0592171,Bologna,Italy,The Vantage Square Lodge · Bologna,Station Quarter,1,3.5,214,5889,1,1,10.9,1,1,1,0,0,1,1
H0592172,Bologna,Italy,Voyager & Square Lodge · Bologna,Parkside,2,4.0,181,6026,0,0,0.6,1,0,0,1,0,0,0
H0592173,Bologna,Italy,House Lodge by Amber · Bologna,West End,3,3.8,174,6163,1,1,2.3,1,1,0,1,1,0,1
H0592174,Bologna,Italy,Atlas Old Town Lodge · Bologna,Old Town,4,4.7,147,6300,1,0,4.0,1,0,0,1,1,0,1
H0592175,Bologna,Italy,Station Quarter Aurora House · Bologna,Station Quarter,5,4.9,198,6437,0,1,5.7,1,1,0,0,0,0,1
H0592176,Bologna,Italy,The Bluebird House Lodge · Bologna,Parkside,1,4.0,169,6574,1,0,7.4,1,0,1,1,0,0,1
H0592177,Bologna,Italy,Canopy & House Lodge · Bologna,West End,2,3.9,138,6711,1,1,9.1,1,1,0,1,0,0,1
H0592178,Bologna,Italy,House Lodge by Cedar · Bologna,Old Town,3,4.2,126,6848,0,0,10.8,1,0,0,1,0,1,1
H0592179,Bologna,Italy,Copper Station Quarter Lodge · Bologna,Station Quarter,4,4.2,220,6985,1,1,0.5,1,1,0,0,1,0,1
H0592180,Bologna,Italy,Parkside Crown House · Bologna,Parkside,5,4.6,172,7122,1,0,2.2,1,0,0,1,1,0,0
H0592181,Bologna,Italy,The Dawn House Lodge · Bologna,West End,1,3.3,136,7259,0,1,3.9,1,1,1,1,0,0,1
H0592182,Bologna,Italy,Ember & House Lodge · Bologna,Old Town,2,3.8,169,7396,1,0,5.6,1,0,0,1,0,0,1
H0592183,Bologna,Italy,House Lodge by Evergreen · Bologna,Station Quarter,3,4.2,241,7533,1,1,7.3,1,1,0,0,0,0,1
H0592184,Bologna,Italy,Fern Parkside Lodge · Bologna,Parkside,4,4.4,152,7670,0,0,9.0,1,0,0,1,0,0,1
H0592185,Bologna,Italy,West End Golden House · Bologna,West End,5,4.7,164,7807,1,1,10.7,1,1,0,1,1,1,1
H0592186,Bologna,Italy,The Harbour House Lodge · Bologna,Old Town,1,3.4,152,7944,1,0,0.4,1,0,1,1,1,0,1
H0592187,Bologna,Italy,Ivory & House Lodge · Bologna,Station Quarter,2,4.1,173,8081,0,1,2.1,1,1,0,0,0,0,1
H0592188,Bologna,Italy,House Lodge by Juniper · Bologna,Parkside,3,3.9,186,8218,1,0,3.8,1,0,0,1,0,0,0
H0592189,Bologna,Italy,Lantern West End Lodge · Bologna,West End,4,4.3,146,8355,1,1,5.5,1,1,0,1,0,0,1
H0592190,Bologna,Italy,Old Town Laurel House · Bologna,Old Town,5,4.2,194,8492,0,0,7.2,1,0,0,1,0,0,1
H0592191,Bologna,Italy,The Linden House Lodge · Bologna,Station Quarter,1,3.4,146,8629,1,1,8.9,1,1,1,0,1,0,1
H0592192,Bologna,Italy,Marble & House Lodge · Bologna,Parkside,2,3.9,142,8766,1,0,10.6,1,0,0,1,1,1,1
H0592193,Bologna,Italy,House Lodge by Meadow · Bologna,West End,3,4.3,156,8903,0,1,0.3,1,1,0,1,0,0,1
H0592194,Bologna,Italy,Meridian Old Town Lodge · Bologna,Old Town,4,4.2,221,9040,1,0,2.0,1,0,0,1,0,0,1
H0592195,Bologna,Italy,Station Quarter Moonlight House · Bologna,Station Quarter,5,4.4,235,9177,1,1,3.7,1,1,0,0,0,0,1
H0592196,Bologna,Italy,The Northlight House Lodge · Bologna,Parkside,1,3.9,128,9314,0,0,5.4,1,0,1,1,0,0,0
H0592197,Bologna,Italy,Olive & House Lodge · Bologna,West End,2,4.2,201,9451,1,1,7.1,1,1,0,1,1,0,1
H0592198,Bologna,Italy,House Lodge by Orchid · Bologna,Old Town,3,4.3,243,88,1,0,8.8,1,0,0,1,1,0,1
H0592199,Bologna,Italy,Pearl Station Quarter Lodge · Bologna,Station Quarter,4,4.4,204,225,0,1,10.5,1,1,0,0,0,1,1
H0592200,Bologna,Italy,Parkside Pine House · Bologna,Parkside,5,4.2,197,362,1,0,0.2,1,0,0,1,0,0,1
